key,year,package,id,title,category,primary,relations,evidence_state,plan_discrepancy_mechanism,broad_plan_involved,submission_involved,current_report_cross_document,additional_sensitivity_exclude,rationale,ambiguity,duplicate_of,reportPath,line,evidence_paths
2025::jama.2025.19843::C001,2025,jama.2025.19843,C001,Conflicting printed P values for matched day-60 mortality result,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,"Target explicitly compares current main article and non-plan results supplement/workbook. Reported prose P value: `.78` for the day-60 mortality result in DOC-001. Comparator: `.56`, expressly labelled `Log-rank`, for the matched day-60 mortality panel in DOC-004 eFigure 2. The matched counts, endpoint, time point, group labels, and treatment contrast align.","SAP log-rank statement supports interpretation; prose test is unnamed, so no demonstrated report-versus-plan method difference. Fixed-time versus survival tests can differ.",,2025/jama.2025.19843/.ai_paper_validation/final_report_1_5_1.md,60,"[""2025/jama.2025.19843/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.20765::C001,2025,jama.2025.20765,C001,Adjusted self-reported abstinence interval endpoint printed as 42,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Printed upper endpoint `42` versus the same-row estimate and companion interval context.,,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,49,[]
2025::jama.2025.20765::C002,2025,jama.2025.20765,C002,Discussion labels the all-cause death percentage as TB deaths,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. 4.8% labelled TB deaths versus 52/1080 all-cause deaths and 32/1080 TB-cause deaths.,"All-cause main total corroborates cause-label issue, while explicitly disaggregated TB deaths come from results supplement.",,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,84,[]
2025::jama.2025.20765::C003,2025,jama.2025.20765,C003,178-message total conflicts with its printed frequency schedule,Numeric or arithmetic inconsistency,P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Printed total 178 versus the schedule's conservative minimum.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,119,[]
2025::jama.2025.20765::C004,2025,jama.2025.20765,C004,"Repeated 2,384-participant plan names 44 and 48 facilities",Cross-document numeric inconsistency,P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. 44 versus 48 sites for the same printed plan.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,154,[]
2025::jama.2025.20765::C005,2025,jama.2025.20765,C005,134-message total conflicts with its printed frequency schedule,Numeric or arithmetic inconsistency,P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Printed total 134 versus schedule minimum.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,189,[]
2025::jama.2025.20765::C006,2025,jama.2025.20765,C006,TAM sampling header conflicts with contemporaneous narrative and equations,"Measure, label, or scale inconsistency",P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. 30% header versus 20%/100% phase-specific calculation.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,224,"[""2025/jama.2025.20765/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.20765::C007,2025,jama.2025.20765,C007,"Later 2,716-participant plan gives 48 clinics versus a 63-site diagram",Cross-document numeric inconsistency,P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Same plan total with 48/~50 versus 63/~43.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,259,[]
2025::jama.2025.20765::C008,2025,jama.2025.20765,C008,Phase-4 design-effect equality does not reproduce from printed inputs,Numeric or arithmetic inconsistency,P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Displayed `1036×1.56=1620` versus exact product and the separate site-target total.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,294,[]
2025::jama.2025.20765::C009,2025,jama.2025.20765,C009,Phase-4 diagram is labelled Phase 3/Superiority,"Measure, label, or scale inconsistency",P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Phase-3/Superiority label versus local Phase-4/noninferiority plan.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,329,[]
2025::jama.2025.20765::C010,2025,jama.2025.20765,C010,"Phase-3 design-effect display gives undocumented 1,080 effective sample size",Statistical reporting inconsistency,P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. `704×1.50≈1080` and “effective sample size” versus exact multiplication and the independent `27×40=1080` cluster allocation.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,364,[]
2025::jama.2025.20765::C011,2025,jama.2025.20765,C011,MPSS score range conflicts with stated item scale,"Measure, label, or scale inconsistency",P_P,"[""P_P""]",recorded_candidate,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Printed 5-35 range versus the stated five-domain 5-point description.",,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,399,[]
2025::jama.2025.20765::C012,2025,jama.2025.20765,C012,Site 2008 death count and percentage lack a compatible supplied denominator,Rate-versus-count inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. 5 deaths (7.5%) versus matched same-site 40-person recruitment/ITT denominator.,,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,434,[]
2025::jama.2025.20765::C013,2025,jama.2025.20765,C013,Protocol message dose changes from 178 to 134 without supplied reconciliation,Cross-document numeric inconsistency,P_R,"[""P_R"", ""P_P""]",recorded_candidate,intervention_delivery,True,False,True,False,Target compares reported current-study content with supplied protocol/SAP specification. 178 versus 134 for matched six-month intervention dose.,Explicit old-plan versus later-plan and reported 178/134 message total difference. Distinct from schedule arithmetic C003/C005; chronology unresolved.,,2025/jama.2025.20765/.ai_paper_validation/final_report_1_5_1.md,469,"[""2025/jama.2025.20765/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.24175::C001,2025,jama.2025.24175,C001,Day-15 SOFA responder numerator differs between Table 2 and narrative,Cross-document numeric inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. 52/131 versus 51/131, with the same displayed 39.7% and placebo comparator.",,,2025/jama.2025.24175/.ai_paper_validation/final_report_1_5_1.md,48,"[""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.24175::C002,2025,jama.2025.24175,C002,Protocol and report IFN-gamma dose comparison,"Measure, label, or scale inconsistency",P_R,"[""P_R""]",not_reproduced,intervention_delivery,True,False,True,False,"Target compares reported current-study content with supplied protocol/SAP specification. Directly printed 100 micrograms versus 100 micrograms, not the prior 100-versus-20 comparison.",Final direct-source recheck explicitly does not reproduce registered mismatch; relationship denotes original registration only. ,,2025/jama.2025.24175/.ai_paper_validation/final_report_1_5_1.md,81,"[""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.24175::C003,2025,jama.2025.24175,C003,Primary responder cutoff comparison,"Measure, label, or scale inconsistency",P_R,"[""P_R""]",not_reproduced,endpoint_definition_window_hierarchy,True,False,True,False,"Target compares reported current-study content with supplied protocol/SAP specification. 1.4 versus 1.4 in matched supplied sources, not 1.5 versus 1.4.",Final direct-source recheck explicitly does not reproduce registered mismatch; relationship denotes original registration only. ,,2025/jama.2025.24175/.ai_paper_validation/final_report_1_5_1.md,114,"[""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.24175::C004,2025,jama.2025.24175,C004,Immunoparalysis entry-classification threshold comparison,"Measure, label, or scale inconsistency",P_R,"[""P_R""]",not_reproduced,population_recruitment_sites,True,False,True,False,Target compares reported current-study content with supplied protocol/SAP specification. Entry threshold 5000 versus separately defined reversal threshold 8000.,Final direct-source recheck explicitly does not reproduce registered mismatch; relationship denotes original registration only. ,,2025/jama.2025.24175/.ai_paper_validation/final_report_1_5_1.md,147,"[""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.24175::C005,2025,jama.2025.24175,C005,"Protocol sample-size, dropout, and total-target arithmetic","Denominator, proportion, or total inconsistency",P_P,"[""P_P""]",repaired_residual,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Required analyzable total 234 versus planned randomization 280 under an approximate attrition statement.","Original 112 input not reproduced, repaired 117 input leaves only approximate attrition/rounding question. Retained as repaired_residual, not fully negated.",,2025/jama.2025.24175/.ai_paper_validation/final_report_1_5_1.md,180,"[""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.24175::C006,2025,jama.2025.24175,C006,Historical-trial narrative and flow diagram death counts,Cross-document numeric inconsistency,P_B,"[""P_B""]",recorded_candidate,,True,False,False,False,"Target concerns historical/background results inside the protocol, not the current trial plan or submitted main/results supplement. Personalized arm 14 versus 11; placebo count 18 agrees.", Historical PROVIDE study results presented in protocol background; not current ImmunoSep observed results. Protocol footer and introduction directly inspected in stored page render.,,2025/jama.2025.24175/.ai_paper_validation/final_report_1_5_1.md,213,"[""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/extraction/support_quantitative_evidence.md"", ""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/parts/mapping/doc002_pp033_064.md"", ""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/preprocessing/DOC-002/pp033_064/low-36.png""]"
2025::jama.2025.24175::C007,2025,jama.2025.24175,C007,APACHE II Table 2 P value versus displayed t-test inputs,Statistical reporting inconsistency,P_B,"[""P_B""]",recorded_candidate,,True,False,False,False,"Target concerns historical/background results inside the protocol, not the current trial plan or submitted main/results supplement. Printed P=.376 versus diagnostics from the displayed group summaries and named test.", Historical PROVIDE study results presented in protocol background; not current ImmunoSep observed results. Protocol footer and introduction directly inspected in stored page render.,,2025/jama.2025.24175/.ai_paper_validation/final_report_1_5_1.md,246,"[""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md"", ""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/extraction/support_quantitative_evidence.md"", ""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/parts/mapping/doc002_pp033_064.md"", ""2025/jama.2025.24175/.ai_paper_validation/review_1_5_1/preprocessing/DOC-002/pp033_064/low-36.png""]"
